restaurant_name,review_text
Le Wok Lyon Lyon,Lyon is not short on great food but this brings something entirely different to the table. The char siu arrived with a lacquered glaze and beautifully caramelised edges. We had a dietary requirement and the kitchen adapted beautifully without making it feel like a chore. We will absolutely return on our next visit to Lyon.
Le Wok Lyon Lyon,The bread course alone would have been worth the visit. Walked in without a reservation on a Tuesday and they found us a table quickly. The ramen broth had depth that only comes from a proper twelve-hour bone stock.
Le Wok Lyon Lyon,"A friend who grew up in Asia said this reminded her of home, which says everything. The sommelier's pairings were inspired and transformed the meal into something really special. The teppanyaki vegetables were cooked over high heat and retained a wonderful bite."
Le Wok Lyon Lyon,"We were craving something different from the usual bouchon fare and this delivered brilliantly. We asked twice for the bread to be replenished and it never arrived. Three stars feels right - solid, reliable, but not exceptional."
Le Wok Lyon Lyon,"The ramen broth had clearly been simmering for hours - rich, deep and wonderful. When we raised our concerns, the response from the manager was indifferent at best. We would come back but would lower our expectations from those set by the reviews."
Le Wok Lyon Lyon,"Walked in without a reservation on a Tuesday and they found us a table quickly. We asked twice for the bread to be replenished and it never arrived. Three stars feels right - solid, reliable, but not exceptional."
Le Wok Lyon Lyon,Rare to find this level of authenticity in a French city - hugely impressive. The dessert course was a genuine highlight - creative without being theatrical. The miso soup was made from dashi that you could tell had been prepared with care.
Le Wok Lyon Lyon,Came here after seeing it recommended online and the reality matched the expectation perfectly. The miso soup was made from dashi that you could tell had been prepared with care. The wine list is compact but very well chosen with some excellent value at the mid-price level. A wonderful evening from start to finish. Highly recommended.
Le Wok Lyon Lyon,We were a group of six and everyone around the table was delighted with their dishes. What struck us most was the consistency - every component of every dish was at the same high standard. Everything about it was right. A true gem of the Lyon dining scene.
Les Bon Des Table,"The terrace was bathed in evening light and the atmosphere was simply magical. The praline tart was a beautiful example of a purely Lyonnaise confection - pink, sweet, extraordinary. We left full, happy and already planning our return."
Les Bon Des Table,We specifically chose this place for a special occasion and felt let down. We asked twice for the bread to be replenished and it never arrived. The onion soup was watery and the cheese had not been properly grilled.
Les Bon Des Table,"The food was fine, but at these prices we expected something considerably more exciting. We asked twice for the bread to be replenished and it never arrived. Not the evening we had been looking forward to."
Les Bon Des Table,"The wine list is compact but very well chosen with some excellent value at the mid-price level. A proper Lyonnaise bouchon experience that ticked every box for us. The andouillette was not for the faint-hearted but for those who appreciate it, sublime."
